Group num: 0, TC(X;Y_j): 3.976
mart, 0.001, 1.000, 0.001
advertise, 0.001, 1.000, 0.001
guest, 0.001, 1.000, 0.001
scary, 0.001, 1.000, 0.001
epic, 0.001, 1.000, 0.001
didnt, 0.001, 1.000, 0.001
ignoring, 0.001, 1.000, 0.001
blessing, 0.001, 1.000, 0.001
omg, 0.001, 1.000, 0.001
cent, 0.001, 1.000, 0.001
pet, 0.001, 1.000, 0.001
thingy, 0.001, 1.000, 0.001
blah, 0.001, 1.000, 0.001
wal, 0.001, 1.000, 0.001
curse, 0.001, 1.000, 0.001
charm, 0.001, 1.000, 0.001
buddy, 0.001, 1.000, 0.001
borrow, 0.001, 1.000, 0.001
deduct, 0.001, 1.000, 0.001
um, 0.001, 1.000, 0.001
phrase, 0.001, 1.000, 0.001
killing, 0.001, 1.000, 0.001
whim, 0.001, 1.000, 0.001
taught, 0.001, 1.000, 0.001
defeats, 0.001, 1.000, 0.001
norm, 0.001, 1.000, 0.001
bam, 0.001, 1.000, 0.001
women, 0.001, 1.000, 0.001
stolen, 0.001, 1.000, 0.001
nerd, 0.001, 1.000, 0.001
blood, 0.001, 1.000, 0.001
tossing, 0.001, 1.000, 0.001
ruined, 0.001, 1.000, 0.001
sorely, 0.001, 1.000, 0.001
scare, 0.001, 1.000, 0.001
moot, 0.001, 1.000, 0.001
yea, 0.001, 1.000, 0.001
blindly, 0.001, 1.000, 0.001
debating, 0.001, 1.000, 0.001
cuz, 0.001, 1.000, 0.001
disappointments, 0.001, 1.000, 0.001
married, 0.001, 1.000, 0.001
mon, 0.001, 1.000, 0.001
haters, 0.001, 1.000, 0.001
masses, 0.001, 1.000, 0.001
bummer, 0.001, 1.000, 0.001
pile, 0.001, 1.000, 0.001
ive, 0.001, 1.000, 0.001
paranoid, 0.001, 1.000, 0.001
ol, 0.001, 1.000, 0.001
walmart, 0.001, 1.000, 0.001
lounge, 0.001, 1.000, 0.001
prospect, 0.001, 1.000, 0.001
addicted, 0.001, 1.000, 0.001
compliments, 0.001, 1.000, 0.001
futuristic, 0.001, 1.000, 0.001
jamming, 0.001, 1.000, 0.001
bashing, 0.001, 1.000, 0.001
commenting, 0.001, 1.000, 0.001
cram, 0.001, 1.000, 0.001
ugh, 0.001, 1.000, 0.001
girls, 0.001, 1.000, 0.001
laughing, 0.001, 1.000, 0.001
relieved, 0.001, 1.000, 0.001
allegedly, 0.001, 1.000, 0.001
browsed, 0.001, 1.000, 0.001
bread, 0.000, 1.000, 0.000
darned, 0.000, 1.000, 0.000
choppy, 0.000, 1.000, 0.000
sister, 0.000, 1.000, 0.000
uh, 0.000, 1.000, 0.000
damned, 0.000, 1.000, 0.000
steam, 0.000, 1.000, 0.000
chill, 0.000, 1.000, 0.000
peoples, 0.000, 1.000, 0.000
teenager, 0.000, 1.000, 0.000
grocery, 0.000, 1.000, 0.000
nitpicky, 0.000, 1.000, 0.000
pricier, 0.000, 1.000, 0.000
distracted, 0.000, 1.000, 0.000
hates, 0.000, 1.000, 0.000
slamming, 0.000, 1.000, 0.000
ditch, 0.000, 1.000, 0.000
sacrifices, 0.000, 1.000, 0.000
repetitive, 0.000, 1.000, 0.000
oldies, 0.000, 1.000, 0.000
miserable, 0.000, 1.000, 0.000
guts, 0.000, 1.000, 0.000
champ, 0.000, 1.000, 0.000
havent, 0.000, 1.000, 0.000
contemplating, 0.000, 1.000, 0.000
sacrificed, 0.000, 1.000, 0.000
stare, 0.000, 1.000, 0.000
awfully, 0.000, 1.000, 0.000
classes, 0.000, 1.000, 0.000
ect, 0.000, 1.000, 0.000
whoa, 0.000, 1.000, 0.000
accent, 0.000, 1.000, 0.000
indestructible, 0.000, 1.000, 0.000
heres, 0.000, 1.000, 0.000
cure, 0.000, 1.000, 0.000
brains, 0.000, 1.000, 0.000
wasnt, 0.000, 1.000, 0.000
offs, 0.000, 1.000, 0.000
motorcycle, 0.000, 1.000, 0.000
arent, 0.000, 1.000, 0.000
pinhole, 0.000, 1.000, 0.000
ds, 0.000, 1.000, 0.000
fortune, 0.000, 1.000, 0.000
meat, 0.000, 1.000, 0.000
minded, 0.000, 1.000, 0.000
reassuring, 0.000, 1.000, 0.000
shouting, 0.000, 1.000, 0.000
spouse, 0.000, 1.000, 0.000
sucking, 0.000, 1.000, 0.000
sooo, 0.000, 1.000, 0.000
mother, 0.000, 1.000, 0.000
melody, 0.000, 1.000, 0.000
mysterious, 0.000, 1.000, 0.000
battlefield, 0.000, 1.000, 0.000
gigantic, 0.000, 1.000, 0.000
faded, 0.000, 1.000, 0.000
parking, 0.000, 1.000, 0.000
untrained, 0.000, 1.000, 0.000
debated, 0.000, 1.000, 0.000
havoc, 0.000, 1.000, 0.000
ouch, 0.000, 1.000, 0.000
fuzz, 0.000, 1.000, 0.000
ruining, 0.000, 1.000, 0.000
smarter, 0.000, 1.000, 0.000
laughed, 0.000, 1.000, 0.000
wimpy, 0.000, 1.000, 0.000
rundown, 0.000, 1.000, 0.000
prettier, 0.000, 1.000, 0.000
pains, 0.000, 1.000, 0.000
joking, 0.000, 1.000, 0.000
godsend, 0.000, 1.000, 0.000
jerk, 0.000, 1.000, 0.000
tick, 0.000, 1.000, 0.000
fooled, 0.000, 1.000, 0.000
shook, 0.000, 1.000, 0.000
naked, 0.000, 1.000, 0.000
americans, 0.000, 1.000, 0.000
onthe, 0.000, 1.000, 0.000
dancing, 0.000, 1.000, 0.000
grass, 0.000, 1.000, 0.000
invented, 0.000, 1.000, 0.000
deter, 0.000, 1.000, 0.000
props, 0.000, 1.000, 0.000
amusing, 0.000, 1.000, 0.000
keen, 0.000, 1.000, 0.000
panic, 0.000, 1.000, 0.000
lil, 0.000, 1.000, 0.000
tire, 0.000, 1.000, 0.000
laughable, 0.000, 1.000, 0.000
boggling, 0.000, 1.000, 0.000
reward, 0.000, 1.000, 0.000
endure, 0.000, 1.000, 0.000
crummy, 0.000, 1.000, 0.000
irritated, 0.000, 1.000, 0.000
camp, 0.000, 1.000, 0.000
outrageous, 0.000, 1.000, 0.000
grail, 0.000, 1.000, 0.000
boss, 0.000, 1.000, 0.000
junky, 0.000, 1.000, 0.000
drooling, 0.000, 1.000, 0.000
freebies, 0.000, 1.000, 0.000
nagging, 0.000, 1.000, 0.000
exhaustive, 0.000, 1.000, 0.000
minds, 0.000, 1.000, 0.000
spill, 0.000, 1.000, 0.000
cow, 0.000, 1.000, 0.000
jostled, 0.000, 1.000, 0.000
tempo, 0.000, 1.000, 0.000
blunt, 0.000, 1.000, 0.000
alt, 0.000, 1.000, 0.000
beer, 0.000, 1.000, 0.000
envy, 0.000, 1.000, 0.000
animal, 0.000, 1.000, 0.000
father, 0.000, 1.000, 0.000
gate, 0.000, 1.000, 0.000
tires, 0.000, 1.000, 0.000
oops, 0.000, 1.000, 0.000
privilege, 0.000, 1.000, 0.000
tempting, 0.000, 1.000, 0.000
sneak, 0.000, 1.000, 0.000
poking, 0.000, 1.000, 0.000
campus, 0.000, 1.000, 0.000
desperately, 0.000, 1.000, 0.000
starbucks, 0.000, 1.000, 0.000
downfall, 0.000, 1.000, 0.000
wonky, 0.000, 1.000, 0.000
ignorant, 0.000, 1.000, 0.000
blur, 0.000, 1.000, 0.000
cousin, 0.000, 1.000, 0.000
punching, 0.000, 1.000, 0.000
techy, 0.000, 1.000, 0.000
nitpick, 0.000, 1.000, 0.000
spends, 0.000, 1.000, 0.000
topics, 0.000, 1.000, 0.000
payoff, 0.000, 1.000, 0.000
fooling, 0.000, 1.000, 0.000
born, 0.000, 1.000, 0.000
dummy, 0.000, 1.000, 0.000
pricy, 0.000, 1.000, 0.000
loves, 0.000, 1.000, 0.000
gosh, 0.000, 1.000, 0.000
intimidated, 0.000, 1.000, 0.000
pony, 0.000, 1.000, 0.000
forest, 0.000, 1.000, 0.000
ding, 0.000, 1.000, 0.000
recap, 0.000, 1.000, 0.000
hairs, 0.000, 1.000, 0.000
bonuses, 0.000, 1.000, 0.000
punishment, 0.000, 1.000, 0.000
chew, 0.000, 1.000, 0.000
mint, 0.000, 1.000, 0.000
dreadful, 0.000, 1.000, 0.000
ass, 0.000, 1.000, 0.000
seasons, 0.000, 1.000, 0.000
halo, 0.000, 1.000, 0.000
jolt, 0.000, 1.000, 0.000
8th, 0.000, 1.000, 0.000
atleast, 0.000, 1.000, 0.000
addiction, 0.000, 1.000, 0.000
coworkers, 0.000, 1.000, 0.000
dress, 0.000, 1.000, 0.000
realizes, 0.000, 1.000, 0.000
clears, 0.000, 1.000, 0.000
bummed, 0.000, 1.000, 0.000
horrid, 0.000, 1.000, 0.000
river, 0.000, 1.000, 0.000
ladies, 0.000, 1.000, 0.000
outweighs, 0.000, 1.000, 0.000
shoved, 0.000, 1.000, 0.000
necklace, 0.000, 1.000, 0.000
overlap, 0.000, 1.000, 0.000
devil, 0.000, 1.000, 0.000
mph, 0.000, 1.000, 0.000
stamp, 0.000, 1.000, 0.000
tothe, 0.000, 1.000, 0.000
scares, 0.000, 1.000, 0.000
iffy, 0.000, 1.000, 0.000
startled, 0.000, 1.000, 0.000
beef, 0.000, 1.000, 0.000
spins, 0.000, 1.000, 0.000
charlie, 0.000, 1.000, 0.000
worker, 0.000, 1.000, 0.000
miracle, 0.000, 1.000, 0.000
stranger, 0.000, 1.000, 0.000
rescue, 0.000, 1.000, 0.000
piped, 0.000, 1.000, 0.000
sidewalk, 0.000, 1.000, 0.000
mall, 0.000, 1.000, 0.000
banged, 0.000, 1.000, 0.000
thirdly, 0.000, 1.000, 0.000
cats, 0.000, 1.000, 0.000
hating, 0.000, 1.000, 0.000
measly, 0.000, 1.000, 0.000
knees, 0.000, 1.000, 0.000
tapped, 0.000, 1.000, 0.000
exits, 0.000, 1.000, 0.000
sanity, 0.000, 1.000, 0.000
proverbial, 0.000, 1.000, 0.000
birthday, 0.000, 1.000, 0.000
aloud, 0.000, 1.000, 0.000
ruins, 0.000, 1.000, 0.000
blurry, 0.000, 1.000, 0.000
bloody, 0.000, 1.000, 0.000
fist, 0.000, 1.000, 0.000
adore, 0.000, 1.000, 0.000
rat, 0.000, 1.000, 0.000
intentions, 0.000, 1.000, 0.000
idiosyncrasies, 0.000, 1.000, 0.000
pets, 0.000, 1.000, 0.000
ey, 0.000, 1.000, 0.000
stupidity, 0.000, 1.000, 0.000
qualifies, 0.000, 1.000, 0.000
ages, 0.000, 1.000, 0.000
trading, 0.000, 1.000, 0.000
dunno, 0.000, 1.000, 0.000
mumbo, 0.000, 1.000, 0.000
ranked, 0.000, 1.000, 0.000
lookup, 0.000, 1.000, 0.000
suckers, 0.000, 1.000, 0.000
rocky, 0.000, 1.000, 0.000
commutes, 0.000, 1.000, 0.000
cook, 0.000, 1.000, 0.000
bird, 0.000, 1.000, 0.000
occassionally, 0.000, 1.000, 0.000
comedy, 0.000, 1.000, 0.000
jostling, 0.000, 1.000, 0.000
definately, 0.000, 1.000, 0.000
shabby, 0.000, 1.000, 0.000
sex, 0.000, 1.000, 0.000
breakfast, 0.000, 1.000, 0.000
discourage, 0.000, 1.000, 0.000
mash, 0.000, 1.000, 0.000
stout, 0.000, 1.000, 0.000
chuckle, 0.000, 1.000, 0.000
pong, 0.000, 1.000, 0.000
enthralled, 0.000, 1.000, 0.000
jealous, 0.000, 1.000, 0.000
moron, 0.000, 1.000, 0.000
drenched, 0.000, 1.000, 0.000
hideous, 0.000, 1.000, 0.000
bust, 0.000, 1.000, 0.000
tho, 0.000, 1.000, 0.000
creep, 0.000, 1.000, 0.000
clash, 0.000, 1.000, 0.000
gaining, 0.000, 1.000, 0.000
irritant, 0.000, 1.000, 0.000
jumbo, 0.000, 1.000, 0.000
peeve, 0.000, 1.000, 0.000
adults, 0.000, 1.000, 0.000
surgery, 0.000, 1.000, 0.000
bitty, 0.000, 1.000, 0.000
sh, 0.000, 1.000, 0.000
progression, 0.000, 1.000, 0.000
goodbye, 0.000, 1.000, 0.000
nerds, 0.000, 1.000, 0.000
modding, 0.000, 1.000, 0.000
rightfully, 0.000, 1.000, 0.000
tightest, 0.000, 1.000, 0.000
fluff, 0.000, 1.000, 0.000
clocked, 0.000, 1.000, 0.000
racket, 0.000, 1.000, 0.000
nerves, 0.000, 1.000, 0.000
chic, 0.000, 1.000, 0.000
bingo, 0.000, 1.000, 0.000
heh, 0.000, 1.000, 0.000
notices, 0.000, 1.000, 0.000
conduct, 0.000, 1.000, 0.000
becuase, 0.000, 1.000, 0.000
squinting, 0.000, 1.000, 0.000
descriptive, 0.000, 1.000, 0.000
weary, 0.000, 1.000, 0.000
kludgy, 0.000, 1.000, 0.000
slammed, 0.000, 1.000, 0.000
cursing, 0.000, 1.000, 0.000
seriousness, 0.000, 1.000, 0.000
marathon, 0.000, 1.000, 0.000
betting, 0.000, 1.000, 0.000
ness, 0.000, 1.000, 0.000
sexiest, 0.000, 1.000, 0.000
irksome, 0.000, 1.000, 0.000
quadruple, 0.000, 1.000, 0.000
compulsive, 0.000, 1.000, 0.000
settles, 0.000, 1.000, 0.000
aerosmith, 0.000, 1.000, 0.000
sisters, 0.000, 1.000, 0.000
hinder, 0.000, 1.000, 0.000
decipher, 0.000, 1.000, 0.000
calming, 0.000, 1.000, 0.000
inadvertantly, 0.000, 1.000, 0.000
bull, 0.000, 1.000, 0.000
glitz, 0.000, 1.000, 0.000
freaks, 0.000, 1.000, 0.000
stoked, 0.000, 1.000, 0.000
afterall, 0.000, 1.000, 0.000
wannabe, 0.000, 1.000, 0.000
brave, 0.000, 1.000, 0.000
creepy, 0.000, 1.000, 0.000
rider, 0.000, 1.000, 0.000
pirate, 0.000, 1.000, 0.000
swore, 0.000, 1.000, 0.000
dread, 0.000, 1.000, 0.000
pulsing, 0.000, 1.000, 0.000
junkies, 0.000, 1.000, 0.000
scant, 0.000, 1.000, 0.000
resounding, 0.000, 1.000, 0.000
snazzy, 0.000, 1.000, 0.000
sack, 0.000, 1.000, 0.000
flaming, 0.000, 1.000, 0.000
craigslist, 0.000, 1.000, 0.000
parent, 0.000, 1.000, 0.000
trapped, 0.000, 1.000, 0.000
gal, 0.000, 1.000, 0.000
exhausting, 0.000, 1.000, 0.000
exiting, 0.000, 1.000, 0.000
spears, 0.000, 1.000, 0.000
elephant, 0.000, 1.000, 0.000
jackpot, 0.000, 1.000, 0.000
bomb, 0.000, 1.000, 0.000
trailers, 0.000, 1.000, 0.000
dispel, 0.000, 1.000, 0.000
upbeat, 0.000, 1.000, 0.000
approve, 0.000, 1.000, 0.000
someplace, 0.000, 1.000, 0.000
coincidentally, 0.000, 1.000, 0.000
auction, 0.000, 1.000, 0.000
bmw, 0.000, 1.000, 0.000
denial, 0.000, 1.000, 0.000
baffled, 0.000, 1.000, 0.000
foo, 0.000, 1.000, 0.000
daddy, 0.000, 1.000, 0.000
reactions, 0.000, 1.000, 0.000
sidenote, 0.000, 1.000, 0.000
squeak, 0.000, 1.000, 0.000
segway, 0.000, 1.000, 0.000
exited, 0.000, 1.000, 0.000
despise, 0.000, 1.000, 0.000
gravy, 0.000, 1.000, 0.000
pavement, 0.000, 1.000, 0.000
agrees, 0.000, 1.000, 0.000
alice, 0.000, 1.000, 0.000
leisure, 0.000, 1.000, 0.000
medical, 0.000, 1.000, 0.000
devote, 0.000, 1.000, 0.000
juggle, 0.000, 1.000, 0.000
fiction, 0.000, 1.000, 0.000
ranting, 0.000, 1.000, 0.000
petty, 0.000, 1.000, 0.000
fart, 0.000, 1.000, 0.000
wacky, 0.000, 1.000, 0.000
chick, 0.000, 1.000, 0.000
yikes, 0.000, 1.000, 0.000
lingo, 0.000, 1.000, 0.000
morons, 0.000, 1.000, 0.000
gushing, 0.000, 1.000, 0.000
upsetting, 0.000, 1.000, 0.000
alarming, 0.000, 1.000, 0.000
managers, 0.000, 1.000, 0.000
anyhoo, 0.000, 1.000, 0.000
gush, 0.000, 1.000, 0.000
glutton, 0.000, 1.000, 0.000
puzzle, 0.000, 1.000, 0.000
bankrupt, 0.000, 1.000, 0.000
helpfully, 0.000, 1.000, 0.000
gentlemen, 0.000, 1.000, 0.000
witnessed, 0.000, 1.000, 0.000
wasteful, 0.000, 1.000, 0.000
hunch, 0.000, 1.000, 0.000
resigned, 0.000, 1.000, 0.000
sooooo, 0.000, 1.000, 0.000
token, 0.000, 1.000, 0.000
pita, 0.000, 1.000, 0.000
hacking, 0.000, 1.000, 0.000
jumbled, 0.000, 1.000, 0.000
hilarious, 0.000, 1.000, 0.000
pouring, 0.000, 1.000, 0.000
sliced, 0.000, 1.000, 0.000
vanish, 0.000, 1.000, 0.000
scored, 0.000, 1.000, 0.000
smashed, 0.000, 1.000, 0.000
entirety, 0.000, 1.000, 0.000
stealth, 0.000, 1.000, 0.000
freaked, 0.000, 1.000, 0.000
restaurants, 0.000, 1.000, 0.000
hipster, 0.000, 1.000, 0.000
sheep, 0.000, 1.000, 0.000
bling, 0.000, 1.000, 0.000
redirect, 0.000, 1.000, 0.000
grinding, 0.000, 1.000, 0.000
cab, 0.000, 1.000, 0.000
dreaming, 0.000, 1.000, 0.000
boo, 0.000, 1.000, 0.000
marriage, 0.000, 1.000, 0.000
dearly, 0.000, 1.000, 0.000
bless, 0.000, 1.000, 0.000
errands, 0.000, 1.000, 0.000
shelled, 0.000, 1.000, 0.000
faceplates, 0.000, 1.000, 0.000
retarded, 0.000, 1.000, 0.000
toilet, 0.000, 1.000, 0.000
shrug, 0.000, 1.000, 0.000
murder, 0.000, 1.000, 0.000
traded, 0.000, 1.000, 0.000
greatness, 0.000, 1.000, 0.000
ers, 0.000, 1.000, 0.000
melodies, 0.000, 1.000, 0.000
snack, 0.000, 1.000, 0.000
thee, 0.000, 1.000, 0.000
fidgeting, 0.000, 1.000, 0.000
sums, 0.000, 1.000, 0.000
paperbacks, 0.000, 1.000, 0.000
supplemented, 0.000, 1.000, 0.000
golly, 0.000, 1.000, 0.000
stresses, 0.000, 1.000, 0.000
imitate, 0.000, 1.000, 0.000
intial, 0.000, 1.000, 0.000
bowie, 0.000, 1.000, 0.000
gods, 0.000, 1.000, 0.000
zillion, 0.000, 1.000, 0.000
nuff, 0.000, 1.000, 0.000
jane, 0.000, 1.000, 0.000
beg, 0.000, 1.000, 0.000
smash, 0.000, 1.000, 0.000
workday, 0.000, 1.000, 0.000
layed, 0.000, 1.000, 0.000
joining, 0.000, 1.000, 0.000
10th, 0.000, 1.000, 0.000
upsides, 0.000, 1.000, 0.000
underestimate, 0.000, 1.000, 0.000
muster, 0.000, 1.000, 0.000
credits, 0.000, 1.000, 0.000
diehard, 0.000, 1.000, 0.000
fussing, 0.000, 1.000, 0.000
waaay, 0.000, 1.000, 0.000
lonely, 0.000, 1.000, 0.000
horrific, 0.000, 1.000, 0.000
ur, 0.000, 1.000, 0.000
skepticism, 0.000, 1.000, 0.000
geez, 0.000, 1.000, 0.000
stroll, 0.000, 1.000, 0.000
plop, 0.000, 1.000, 0.000
wreck, 0.000, 1.000, 0.000
salary, 0.000, 1.000, 0.000
nah, 0.000, 1.000, 0.000
britney, 0.000, 1.000, 0.000
wouldnt, 0.000, 1.000, 0.000
soooo, 0.000, 1.000, 0.000
helluva, 0.000, 1.000, 0.000
educational, 0.000, 1.000, 0.000
isa, 0.000, 1.000, 0.000
sketchy, 0.000, 1.000, 0.000
charles, 0.000, 1.000, 0.000
spit, 0.000, 1.000, 0.000
hunk, 0.000, 1.000, 0.000
visualization, 0.000, 1.000, 0.000
defaulting, 0.000, 1.000, 0.000
cacophony, 0.000, 1.000, 0.000
ery, 0.000, 1.000, 0.000
royale, 0.000, 1.000, 0.000
irks, 0.000, 1.000, 0.000
fanatics, 0.000, 1.000, 0.000
forking, 0.000, 1.000, 0.000
realised, 0.000, 1.000, 0.000
pic, 0.000, 1.000, 0.000
fav, 0.000, 1.000, 0.000
engadget, 0.000, 1.000, 0.000
drug, 0.000, 1.000, 0.000
giddy, 0.000, 1.000, 0.000
celebration, 0.000, 1.000, 0.000
steaming, 0.000, 1.000, 0.000
extravagant, 0.000, 1.000, 0.000
legit, 0.000, 1.000, 0.000
aficionado, 0.000, 1.000, 0.000
knack, 0.000, 1.000, 0.000
fascinated, 0.000, 1.000, 0.000
entails, 0.000, 1.000, 0.000
knee, 0.000, 1.000, 0.000
balk, 0.000, 1.000, 0.000
mentally, 0.000, 1.000, 0.000
hater, 0.000, 1.000, 0.000
whack, 0.000, 1.000, 0.000
mortgage, 0.000, 1.000, 0.000
spout, 0.000, 1.000, 0.000
incrementally, 0.000, 1.000, 0.000
awesomeness, 0.000, 1.000, 0.000
soup, 0.000, 1.000, 0.000
remaster, 0.000, 1.000, 0.000
debit, 0.000, 1.000, 0.000
pedestrians, 0.000, 1.000, 0.000
drinks, 0.000, 1.000, 0.000
laughs, 0.000, 1.000, 0.000
clicker, 0.000, 1.000, 0.000
legitimately, 0.000, 1.000, 0.000
rediculous, 0.000, 1.000, 0.000
rdio, 0.000, 1.000, 0.000
trucks, 0.000, 1.000, 0.000
carelessly, 0.000, 1.000, 0.000
pardon, 0.000, 1.000, 0.000
tldr, 0.000, 1.000, 0.000
messes, 0.000, 1.000, 0.000
validate, 0.000, 1.000, 0.000
cradled, 0.000, 1.000, 0.000
gameboy, 0.000, 1.000, 0.000
coffin, 0.000, 1.000, 0.000
escapes, 0.000, 1.000, 0.000
youre, 0.000, 1.000, 0.000
dangerously, 0.000, 1.000, 0.000
itty, 0.000, 1.000, 0.000
pointers, 0.000, 1.000, 0.000
cheapies, 0.000, 1.000, 0.000
excruciatingly, 0.000, 1.000, 0.000
rental, 0.000, 1.000, 0.000
wagon, 0.000, 1.000, 0.000
peeves, 0.000, 1.000, 0.000
yell, 0.000, 1.000, 0.000
incessant, 0.000, 1.000, 0.000
ominous, 0.000, 1.000, 0.000
whipped, 0.000, 1.000, 0.000
risking, 0.000, 1.000, 0.000
christian, 0.000, 1.000, 0.000
goto, 0.000, 1.000, 0.000
painstaking, 0.000, 1.000, 0.000
fro, 0.000, 1.000, 0.000
galore, 0.000, 1.000, 0.000
humor, 0.000, 1.000, 0.000
mattered, 0.000, 1.000, 0.000
offense, 0.000, 1.000, 0.000
ramble, 0.000, 1.000, 0.000
hoo, 0.000, 1.000, 0.000
disguise, 0.000, 1.000, 0.000
misery, 0.000, 1.000, 0.000
wierd, 0.000, 1.000, 0.000
dissapointment, 0.000, 1.000, 0.000
waterfall, 0.000, 1.000, 0.000
dork, 0.000, 1.000, 0.000
cartoons, 0.000, 1.000, 0.000
plunged, 0.000, 1.000, 0.000
revamped, 0.000, 1.000, 0.000
bikes, 0.000, 1.000, 0.000
damper, 0.000, 1.000, 0.000
richly, 0.000, 1.000, 0.000
dawned, 0.000, 1.000, 0.000
impromptu, 0.000, 1.000, 0.000
bonkers, 0.000, 1.000, 0.000
idiots, 0.000, 1.000, 0.000
lottery, 0.000, 1.000, 0.000
specials, 0.000, 1.000, 0.000
friggin, 0.000, 1.000, 0.000
complainers, 0.000, 1.000, 0.000
dinosaur, 0.000, 1.000, 0.000
yesteryear, 0.000, 1.000, 0.000
misunderstand, 0.000, 1.000, 0.000
phrases, 0.000, 1.000, 0.000
pitiful, 0.000, 1.000, 0.000
praying, 0.000, 1.000, 0.000
wreak, 0.000, 1.000, 0.000
drab, 0.000, 1.000, 0.000
anywho, 0.000, 1.000, 0.000
crickets, 0.000, 1.000, 0.000
dissuaded, 0.000, 1.000, 0.000
jams, 0.000, 1.000, 0.000
endorse, 0.000, 1.000, 0.000
bulletproof, 0.000, 1.000, 0.000
stinking, 0.000, 1.000, 0.000
disney, 0.000, 1.000, 0.000
slapping, 0.000, 1.000, 0.000
youve, 0.000, 1.000, 0.000
seventy, 0.000, 1.000, 0.000
uncle, 0.000, 1.000, 0.000
ben, 0.000, 1.000, 0.000
honey, 0.000, 1.000, 0.000
stealing, 0.000, 1.000, 0.000
peasy, 0.000, 1.000, 0.000
rehash, 0.000, 1.000, 0.000
partnered, 0.000, 1.000, 0.000
crowds, 0.000, 1.000, 0.000
thati, 0.000, 1.000, 0.000
proclaim, 0.000, 1.000, 0.000
babysitter, 0.000, 1.000, 0.000
irritations, 0.000, 1.000, 0.000
exacting, 0.000, 1.000, 0.000
tlc, 0.000, 1.000, 0.000
memorial, 0.000, 1.000, 0.000
unmute, 0.000, 1.000, 0.000
decorated, 0.000, 1.000, 0.000
fluctuating, 0.000, 1.000, 0.000
handing, 0.000, 1.000, 0.000
caved, 0.000, 1.000, 0.000
weirdly, 0.000, 1.000, 0.000
devise, 0.000, 1.000, 0.000
allot, 0.000, 1.000, 0.000
soley, 0.000, 1.000, 0.000
begging, 0.000, 1.000, 0.000
gyms, 0.000, 1.000, 0.000
ummm, 0.000, 1.000, 0.000
enforced, 0.000, 1.000, 0.000
monstrosity, 0.000, 1.000, 0.000
parachute, 0.000, 1.000, 0.000
elses, 0.000, 1.000, 0.000
adventurous, 0.000, 1.000, 0.000
plopped, 0.000, 1.000, 0.000
mouths, 0.000, 1.000, 0.000
beefs, 0.000, 1.000, 0.000
redeeming, 0.000, 1.000, 0.000
grandpa, 0.000, 1.000, 0.000
progresses, 0.000, 1.000, 0.000
freshman, 0.000, 1.000, 0.000
navy, 0.000, 1.000, 0.000
robot, 0.000, 1.000, 0.000
coke, 0.000, 1.000, 0.000
stared, 0.000, 1.000, 0.000
ofcourse, 0.000, 1.000, 0.000
troops, 0.000, 1.000, 0.000
pete, 0.000, 1.000, 0.000
tails, 0.000, 1.000, 0.000
eyebrows, 0.000, 1.000, 0.000
giants, 0.000, 1.000, 0.000
una, 0.000, 1.000, 0.000
gadgetry, 0.000, 1.000, 0.000
yada, 0.000, 1.000, 0.000
meal, 0.000, 1.000, 0.000
corny, 0.000, 1.000, 0.000
zombies, 0.000, 1.000, 0.000
suprised, 0.000, 1.000, 0.000
luddite, 0.000, 1.000, 0.000
x9, 0.000, 1.000, 0.000
offsets, 0.000, 1.000, 0.000
yuck, 0.000, 1.000, 0.000
flo, 0.000, 1.000, 0.000
ican, 0.000, 1.000, 0.000
attracting, 0.000, 1.000, 0.000
haphazardly, 0.000, 1.000, 0.000
bog, 0.000, 1.000, 0.000
cops, 0.000, 1.000, 0.000
curvy, 0.000, 1.000, 0.000
diver, 0.000, 1.000, 0.000
hazy, 0.000, 1.000, 0.000
pathetically, 0.000, 1.000, 0.000
ordinarily, 0.000, 1.000, 0.000
lark, 0.000, 1.000, 0.000
flailing, 0.000, 1.000, 0.000
chopping, 0.000, 1.000, 0.000
comical, 0.000, 1.000, 0.000
mundane, 0.000, 1.000, 0.000
bumpy, 0.000, 1.000, 0.000
flea, 0.000, 1.000, 0.000
poison, 0.000, 1.000, 0.000
babbling, 0.000, 1.000, 0.000
este, 0.000, 1.000, 0.000
staple, 0.000, 1.000, 0.000
nerdy, 0.000, 1.000, 0.000
offices, 0.000, 1.000, 0.000
beater, 0.000, 1.000, 0.000
inputted, 0.000, 1.000, 0.000
hehe, 0.000, 1.000, 0.000
fave, 0.000, 1.000, 0.000
aback, 0.000, 1.000, 0.000
flickers, 0.000, 1.000, 0.000
corporations, 0.000, 1.000, 0.000
maneuvering, 0.000, 1.000, 0.000
gf, 0.000, 1.000, 0.000
operas, 0.000, 1.000, 0.000
bum, 0.000, 1.000, 0.000
ahhh, 0.000, 1.000, 0.000
concluding, 0.000, 1.000, 0.000
weeds, 0.000, 1.000, 0.000
recreated, 0.000, 1.000, 0.000
tinkered, 0.000, 1.000, 0.000
convienent, 0.000, 1.000, 0.000
pig, 0.000, 1.000, 0.000
screenshot, 0.000, 1.000, 0.000
dusting, 0.000, 1.000, 0.000
freebie, 0.000, 1.000, 0.000
frugal, 0.000, 1.000, 0.000
typo, 0.000, 1.000, 0.000
staticky, 0.000, 1.000, 0.000
hopeless, 0.000, 1.000, 0.000
portrayed, 0.000, 1.000, 0.000
